"BehaviorSpace results (NetLogo 6.2.1)"
"Difusión-Centralidad.nlogo"
"Efecto-Centralidad"
"05/07/2022 15:24:17:557 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-26","26","-16","16"
"[run number]","porc-iniciales","tipo-iniciales","prob-contagio","num-nodos","[step]","ticks"
"1344","30","mayorgrado","50","7000","13","13"
"1345","30","mayorgrado","50","7000","12","12"
"1346","30","mayorgrado","50","7000","14","14"
"1343","30","mayorgrado","50","7000","18","18"
"1348","30","mayorgrado","50","7000","12","12"
"1347","30","mayorgrado","50","7000","16","16"
"1349","30","mayorgrado","50","7000","13","13"
"1350","30","mayorgrado","50","7000","15","15"
"1351","30","mayorgrado","50","8000","15","15"
"1352","30","mayorgrado","50","8000","13","13"
"1353","30","mayorgrado","50","8000","14","14"
"1355","30","mayorgrado","50","8000","12","12"
"1354","30","mayorgrado","50","8000","14","14"
"1357","30","mayorgrado","50","8000","13","13"
"1356","30","mayorgrado","50","8000","17","17"
"1358","30","mayorgrado","50","8000","14","14"
"1359","30","mayorgrado","50","8000","14","14"
"1361","30","mayorgrado","50","8000","11","11"
"1360","30","mayorgrado","50","8000","14","14"
"1362","30","mayorgrado","50","8000","13","13"
"1363","30","mayorgrado","50","8000","14","14"
"1366","30","mayorgrado","50","8000","13","13"
"1364","30","mayorgrado","50","8000","15","15"
"1365","30","mayorgrado","50","8000","17","17"
"1368","30","mayorgrado","50","8000","12","12"
"1369","30","mayorgrado","50","8000","11","11"
"1367","30","mayorgrado","50","8000","16","16"
"1370","30","mayorgrado","50","8000","15","15"
"1371","30","mayorgrado","50","8000","13","13"
"1372","30","mayorgrado","50","8000","13","13"
"1373","30","mayorgrado","50","8000","13","13"
"1376","30","mayorgrado","50","8000","13","13"
"1377","30","mayorgrado","50","8000","16","16"
"1374","30","mayorgrado","50","8000","17","17"
"1375","30","mayorgrado","50","8000","18","18"
"1379","30","mayorgrado","50","8000","13","13"
"1378","30","mayorgrado","50","8000","15","15"
"1380","30","mayorgrado","50","8000","16","16"
"1381","30","mayorgrado","50","8000","13","13"
"1382","30","mayorgrado","50","8000","15","15"
"1383","30","mayorgrado","50","8000","14","14"
"1384","30","mayorgrado","50","8000","13","13"
"1385","30","mayorgrado","50","8000","14","14"
"1387","30","mayorgrado","50","8000","13","13"
"1386","30","mayorgrado","50","8000","14","14"
"1389","30","mayorgrado","50","8000","14","14"
"1388","30","mayorgrado","50","8000","15","15"
"1392","30","mayorgrado","50","8000","12","12"
"1391","30","mayorgrado","50","8000","15","15"
"1390","30","mayorgrado","50","8000","17","17"
"1393","30","mayorgrado","50","8000","14","14"
"1395","30","mayorgrado","50","8000","14","14"
"1394","30","mayorgrado","50","8000","19","19"
"1396","30","mayorgrado","50","8000","12","12"
"1397","30","mayorgrado","50","8000","17","17"
"1398","30","mayorgrado","50","8000","14","14"
"1399","30","mayorgrado","50","8000","15","15"
"1400","30","mayorgrado","50","8000","13","13"
"1401","30","mayorgrado","50","9000","13","13"
"1402","30","mayorgrado","50","9000","13","13"
"1404","30","mayorgrado","50","9000","12","12"
"1403","30","mayorgrado","50","9000","13","13"
"1405","30","mayorgrado","50","9000","15","15"
"1408","30","mayorgrado","50","9000","12","12"
"1407","30","mayorgrado","50","9000","14","14"
"1406","30","mayorgrado","50","9000","16","16"
"1409","30","mayorgrado","50","9000","16","16"
"1410","30","mayorgrado","50","9000","17","17"
"1411","30","mayorgrado","50","9000","14","14"
"1412","30","mayorgrado","50","9000","15","15"
"1413","30","mayorgrado","50","9000","15","15"
"1415","30","mayorgrado","50","9000","13","13"
"1414","30","mayorgrado","50","9000","15","15"
"1416","30","mayorgrado","50","9000","12","12"
"1417","30","mayorgrado","50","9000","14","14"
"1420","30","mayorgrado","50","9000","13","13"
"1418","30","mayorgrado","50","9000","18","18"
"1419","30","mayorgrado","50","9000","17","17"
"1421","30","mayorgrado","50","9000","16","16"
"1422","30","mayorgrado","50","9000","16","16"
"1423","30","mayorgrado","50","9000","13","13"
"1424","30","mayorgrado","50","9000","12","12"
"1425","30","mayorgrado","50","9000","15","15"
"1426","30","mayorgrado","50","9000","14","14"
"1428","30","mayorgrado","50","9000","15","15"
"1427","30","mayorgrado","50","9000","17","17"
"1429","30","mayorgrado","50","9000","13","13"
"1430","30","mayorgrado","50","9000","14","14"
"1432","30","mayorgrado","50","9000","14","14"
"1431","30","mayorgrado","50","9000","15","15"
"1433","30","mayorgrado","50","9000","14","14"
"1434","30","mayorgrado","50","9000","15","15"
"1437","30","mayorgrado","50","9000","13","13"
"1436","30","mayorgrado","50","9000","16","16"
"1439","30","mayorgrado","50","9000","15","15"
"1440","30","mayorgrado","50","9000","14","14"
"1438","30","mayorgrado","50","9000","17","17"
"1435","30","mayorgrado","50","9000","18","18"
"1441","30","mayorgrado","50","9000","13","13"
"1442","30","mayorgrado","50","9000","13","13"
"1444","30","mayorgrado","50","9000","12","12"
"1443","30","mayorgrado","50","9000","14","14"
"1447","30","mayorgrado","50","9000","13","13"
"1445","30","mayorgrado","50","9000","15","15"
"1448","30","mayorgrado","50","9000","14","14"
"1446","30","mayorgrado","50","9000","16","16"
"1449","30","mayorgrado","50","9000","16","16"
"1450","30","mayorgrado","50","9000","15","15"
"1453","30","mayorgrado","50","10000","12","12"
"1451","30","mayorgrado","50","10000","14","14"
"1452","30","mayorgrado","50","10000","15","15"
"1454","30","mayorgrado","50","10000","13","13"
"1455","30","mayorgrado","50","10000","15","15"
"1456","30","mayorgrado","50","10000","16","16"
"1458","30","mayorgrado","50","10000","16","16"
"1457","30","mayorgrado","50","10000","19","19"
"1459","30","mayorgrado","50","10000","15","15"
"1461","30","mayorgrado","50","10000","15","15"
"1462","30","mayorgrado","50","10000","12","12"
"1460","30","mayorgrado","50","10000","19","19"
"1463","30","mayorgrado","50","10000","13","13"
"1464","30","mayorgrado","50","10000","12","12"
"1467","30","mayorgrado","50","10000","13","13"
"1465","30","mayorgrado","50","10000","14","14"
"1466","30","mayorgrado","50","10000","17","17"
"1468","30","mayorgrado","50","10000","17","17"
"1469","30","mayorgrado","50","10000","14","14"
"1470","30","mayorgrado","50","10000","13","13"
"1471","30","mayorgrado","50","10000","13","13"
"1472","30","mayorgrado","50","10000","17","17"
"1473","30","mayorgrado","50","10000","14","14"
"1475","30","mayorgrado","50","10000","13","13"
"1476","30","mayorgrado","50","10000","16","16"
"1478","30","mayorgrado","50","10000","14","14"
"1477","30","mayorgrado","50","10000","15","15"
"1474","30","mayorgrado","50","10000","19","19"
"1479","30","mayorgrado","50","10000","12","12"
"1480","30","mayorgrado","50","10000","13","13"
"1481","30","mayorgrado","50","10000","12","12"
"1483","30","mayorgrado","50","10000","13","13"
"1482","30","mayorgrado","50","10000","15","15"
"1484","30","mayorgrado","50","10000","13","13"
"1486","30","mayorgrado","50","10000","13","13"
"1487","30","mayorgrado","50","10000","16","16"
"1488","30","mayorgrado","50","10000","14","14"
"1485","30","mayorgrado","50","10000","22","22"
"1489","30","mayorgrado","50","10000","15","15"
"1490","30","mayorgrado","50","10000","16","16"
"1491","30","mayorgrado","50","10000","14","14"
"1493","30","mayorgrado","50","10000","15","15"
"1492","30","mayorgrado","50","10000","19","19"
"1494","30","mayorgrado","50","10000","16","16"
"1496","30","mayorgrado","50","10000","14","14"
"1497","30","mayorgrado","50","10000","14","14"
"1495","30","mayorgrado","50","10000","18","18"
"1501","30","random","50","5000","19","19"
"1498","30","mayorgrado","50","10000","14","14"
"1502","30","random","50","5000","21","21"
"1503","30","random","50","5000","14","14"
"1500","30","mayorgrado","50","10000","13","13"
"1499","30","mayorgrado","50","10000","16","16"
"1504","30","random","50","5000","16","16"
"1505","30","random","50","5000","16","16"
"1506","30","random","50","5000","22","22"
"1511","30","random","50","5000","15","15"
"1510","30","random","50","5000","17","17"
"1509","30","random","50","5000","18","18"
"1507","30","random","50","5000","23","23"
"1508","30","random","50","5000","21","21"
"1512","30","random","50","5000","12","12"
"1513","30","random","50","5000","21","21"
"1515","30","random","50","5000","16","16"
"1520","30","random","50","5000","16","16"
"1517","30","random","50","5000","17","17"
"1519","30","random","50","5000","16","16"
"1516","30","random","50","5000","19","19"
"1518","30","random","50","5000","22","22"
"1514","30","random","50","5000","23","23"
"1521","30","random","50","5000","15","15"
"1523","30","random","50","5000","13","13"
"1522","30","random","50","5000","20","20"
"1526","30","random","50","5000","15","15"
"1525","30","random","50","5000","16","16"
"1524","30","random","50","5000","17","17"
"1528","30","random","50","5000","16","16"
"1527","30","random","50","5000","18","18"
"1529","30","random","50","5000","15","15"
"1531","30","random","50","5000","16","16"
"1530","30","random","50","5000","20","20"
"1534","30","random","50","5000","15","15"
"1533","30","random","50","5000","16","16"
"1536","30","random","50","5000","16","16"
"1535","30","random","50","5000","18","18"
"1532","30","random","50","5000","22","22"
"1537","30","random","50","5000","16","16"
"1538","30","random","50","5000","14","14"
"1540","30","random","50","5000","15","15"
"1539","30","random","50","5000","17","17"
"1541","30","random","50","5000","16","16"
"1542","30","random","50","5000","16","16"
"1544","30","random","50","5000","18","18"
"1543","30","random","50","5000","19","19"
"1545","30","random","50","5000","20","20"
"1548","30","random","50","5000","16","16"
"1546","30","random","50","5000","22","22"
"1549","30","random","50","5000","17","17"
"1547","30","random","50","5000","19","19"
"1550","30","random","50","5000","17","17"
"1551","30","random","50","6000","17","17"
"1553","30","random","50","6000","16","16"
"1552","30","random","50","6000","24","24"
"1554","30","random","50","6000","16","16"
"1555","30","random","50","6000","17","17"
"1557","30","random","50","6000","16","16"
"1556","30","random","50","6000","19","19"
"1558","30","random","50","6000","20","20"
"1560","30","random","50","6000","16","16"
"1559","30","random","50","6000","18","18"
"1561","30","random","50","6000","16","16"
"1563","30","random","50","6000","17","17"
"1564","30","random","50","6000","16","16"
"1562","30","random","50","6000","19","19"
"1566","30","random","50","6000","19","19"
"1568","30","random","50","6000","16","16"
"1565","30","random","50","6000","24","24"
"1567","30","random","50","6000","19","19"
"1570","30","random","50","6000","17","17"
"1569","30","random","50","6000","16","16"
"1572","30","random","50","6000","17","17"
"1571","30","random","50","6000","18","18"
"1573","30","random","50","6000","16","16"
"1574","30","random","50","6000","19","19"
"1576","30","random","50","6000","17","17"
"1575","30","random","50","6000","17","17"
"1579","30","random","50","6000","17","17"
"1577","30","random","50","6000","20","20"
"1578","30","random","50","6000","19","19"
"1581","30","random","50","6000","17","17"
"1580","30","random","50","6000","17","17"
"1584","30","random","50","6000","16","16"
"1582","30","random","50","6000","17","17"
"1583","30","random","50","6000","17","17"
"1585","30","random","50","6000","18","18"
"1588","30","random","50","6000","16","16"
"1586","30","random","50","6000","17","17"
"1589","30","random","50","6000","15","15"
"1587","30","random","50","6000","21","21"
"1590","30","random","50","6000","14","14"
"1591","30","random","50","6000","20","20"
"1593","30","random","50","6000","18","18"
"1592","30","random","50","6000","16","16"
"1594","30","random","50","6000","17","17"
"1595","30","random","50","6000","20","20"
"1596","30","random","50","6000","21","21"
"1597","30","random","50","6000","17","17"
"1598","30","random","50","6000","15","15"
"1600","30","random","50","6000","15","15"
"1599","30","random","50","6000","19","19"
"1602","30","random","50","7000","18","18"
"1601","30","random","50","7000","17","17"
"1603","30","random","50","7000","20","20"
"1604","30","random","50","7000","18","18"
"1606","30","random","50","7000","17","17"
"1605","30","random","50","7000","16","16"
"1607","30","random","50","7000","22","22"
"1609","30","random","50","7000","15","15"
"1608","30","random","50","7000","19","19"
"1610","30","random","50","7000","17","17"
"1611","30","random","50","7000","15","15"
"1614","30","random","50","7000","16","16"
"1613","30","random","50","7000","16","16"
"1612","30","random","50","7000","20","20"
"1616","30","random","50","7000","16","16"
"1615","30","random","50","7000","18","18"
"1619","30","random","50","7000","16","16"
"1617","30","random","50","7000","16","16"
"1618","30","random","50","7000","20","20"
"1620","30","random","50","7000","16","16"
"1621","30","random","50","7000","18","18"
"1623","30","random","50","7000","18","18"
"1624","30","random","50","7000","18","18"
"1622","30","random","50","7000","20","20"
"1625","30","random","50","7000","16","16"
"1626","30","random","50","7000","19","19"
"1627","30","random","50","7000","17","17"
"1628","30","random","50","7000","17","17"
"1629","30","random","50","7000","18","18"
"1630","30","random","50","7000","16","16"
"1631","30","random","50","7000","17","17"
"1632","30","random","50","7000","18","18"
"1633","30","random","50","7000","17","17"
"1634","30","random","50","7000","17","17"
"1635","30","random","50","7000","19","19"
"1638","30","random","50","7000","15","15"
"1636","30","random","50","7000","22","22"
"1637","30","random","50","7000","19","19"
"1639","30","random","50","7000","16","16"
"1640","30","random","50","7000","17","17"
"1641","30","random","50","7000","18","18"
"1642","30","random","50","7000","17","17"
"1643","30","random","50","7000","17","17"
"1646","30","random","50","7000","15","15"
"1644","30","random","50","7000","17","17"
"1645","30","random","50","7000","19","19"
"1647","30","random","50","7000","18","18"
"1648","30","random","50","7000","19","19"
"1649","30","random","50","7000","20","20"
"1650","30","random","50","7000","16","16"
"1651","30","random","50","8000","20","20"
"1652","30","random","50","8000","17","17"
"1653","30","random","50","8000","18","18"
"1657","30","random","50","8000","16","16"
"1655","30","random","50","8000","18","18"
"1658","30","random","50","8000","18","18"
"1656","30","random","50","8000","20","20"
"1654","30","random","50","8000","23","23"
"1659","30","random","50","8000","17","17"
"1661","30","random","50","8000","15","15"
"1660","30","random","50","8000","16","16"
"1662","30","random","50","8000","16","16"
"1663","30","random","50","8000","20","20"
"1665","30","random","50","8000","19","19"
"1666","30","random","50","8000","19","19"
"1664","30","random","50","8000","20","20"
"1667","30","random","50","8000","18","18"
"1669","30","random","50","8000","18","18"
"1668","30","random","50","8000","21","21"
"1670","30","random","50","8000","16","16"
"1671","30","random","50","8000","17","17"
"1673","30","random","50","8000","17","17"
"1674","30","random","50","8000","17","17"
"1672","30","random","50","8000","23","23"
"1675","30","random","50","8000","15","15"
"1678","30","random","50","8000","16","16"
"1676","30","random","50","8000","18","18"
"1677","30","random","50","8000","19","19"
"1679","30","random","50","8000","18","18"
"1680","30","random","50","8000","18","18"
"1681","30","random","50","8000","21","21"
"1682","30","random","50","8000","17","17"
"1685","30","random","50","8000","13","13"
"1683","30","random","50","8000","20","20"
"1684","30","random","50","8000","18","18"
"1686","30","random","50","8000","17","17"
"1687","30","random","50","8000","19","19"
"1688","30","random","50","8000","16","16"
"1689","30","random","50","8000","17","17"
"1691","30","random","50","8000","16","16"
"1690","30","random","50","8000","21","21"
"1692","30","random","50","8000","16","16"
"1694","30","random","50","8000","16","16"
"1693","30","random","50","8000","24","24"
"1696","30","random","50","8000","15","15"
"1695","30","random","50","8000","16","16"
"1698","30","random","50","8000","19","19"
"1699","30","random","50","8000","16","16"
"1700","30","random","50","8000","18","18"
"1701","30","random","50","9000","17","17"
"1697","30","random","50","8000","25","25"
"1702","30","random","50","9000","20","20"
"1703","30","random","50","9000","17","17"
"1704","30","random","50","9000","21","21"
"1705","30","random","50","9000","16","16"
"1706","30","random","50","9000","18","18"
"1708","30","random","50","9000","16","16"
"1709","30","random","50","9000","17","17"
"1707","30","random","50","9000","20","20"
"1710","30","random","50","9000","17","17"
"1711","30","random","50","9000","18","18"
"1712","30","random","50","9000","17","17"
"1713","30","random","50","9000","18","18"
"1714","30","random","50","9000","17","17"
"1715","30","random","50","9000","21","21"
"1716","30","random","50","9000","17","17"
"1717","30","random","50","9000","16","16"
"1718","30","random","50","9000","20","20"
"1720","30","random","50","9000","16","16"
"1719","30","random","50","9000","18","18"
"1722","30","random","50","9000","17","17"
"1721","30","random","50","9000","20","20"
"1723","30","random","50","9000","20","20"
"1724","30","random","50","9000","19","19"
"1726","30","random","50","9000","16","16"
"1725","30","random","50","9000","17","17"
"1727","30","random","50","9000","19","19"
"1728","30","random","50","9000","19","19"
"1731","30","random","50","9000","19","19"
"1730","30","random","50","9000","19","19"
"1729","30","random","50","9000","20","20"
"1732","30","random","50","9000","19","19"
"1734","30","random","50","9000","20","20"
"1733","30","random","50","9000","23","23"
"1735","30","random","50","9000","21","21"
"1736","30","random","50","9000","22","22"
"1738","30","random","50","9000","17","17"
"1737","30","random","50","9000","18","18"
"1740","30","random","50","9000","19","19"
"1739","30","random","50","9000","19","19"
"1742","30","random","50","9000","17","17"
"1741","30","random","50","9000","20","20"
"1743","30","random","50","9000","17","17"
"1746","30","random","50","9000","15","15"
"1744","30","random","50","9000","22","22"
"1745","30","random","50","9000","19","19"
"1748","30","random","50","9000","19","19"
"1747","30","random","50","9000","21","21"
"1749","30","random","50","9000","19","19"
"1751","30","random","50","10000","18","18"
"1750","30","random","50","9000","22","22"
"1752","30","random","50","10000","18","18"
"1753","30","random","50","10000","18","18"
"1754","30","random","50","10000","18","18"
"1756","30","random","50","10000","16","16"
"1757","30","random","50","10000","16","16"
"1755","30","random","50","10000","20","20"
"1758","30","random","50","10000","16","16"
"1759","30","random","50","10000","19","19"
"1761","30","random","50","10000","16","16"
"1760","30","random","50","10000","19","19"
"1763","30","random","50","10000","16","16"
"1762","30","random","50","10000","19","19"
"1764","30","random","50","10000","20","20"
"1765","30","random","50","10000","18","18"
"1766","30","random","50","10000","18","18"
"1767","30","random","50","10000","20","20"
"1770","30","random","50","10000","15","15"
"1769","30","random","50","10000","18","18"
"1768","30","random","50","10000","18","18"
"1772","30","random","50","10000","15","15"
"1771","30","random","50","10000","18","18"
"1774","30","random","50","10000","17","17"
"1773","30","random","50","10000","18","18"
"1775","30","random","50","10000","18","18"
"1777","30","random","50","10000","17","17"
"1778","30","random","50","10000","18","18"
"1776","30","random","50","10000","22","22"
"1780","30","random","50","10000","18","18"
"1779","30","random","50","10000","21","21"
"1782","30","random","50","10000","18","18"
"1781","30","random","50","10000","20","20"
"1783","30","random","50","10000","18","18"
"1785","30","random","50","10000","17","17"
"1784","30","random","50","10000","20","20"
"1786","30","random","50","10000","19","19"
"1789","30","random","50","10000","15","15"
"1787","30","random","50","10000","19","19"
"1788","30","random","50","10000","17","17"
"1790","30","random","50","10000","18","18"
"1791","30","random","50","10000","19","19"
"1793","30","random","50","10000","16","16"
"1792","30","random","50","10000","18","18"
"1798","30","random","50","10000","14","14"
"1794","30","random","50","10000","18","18"
"1797","30","random","50","10000","17","17"
"1796","30","random","50","10000","19","19"
"1795","30","random","50","10000","20","20"
"1801","40","mayorgrado","50","5000","12","12"
"1802","40","mayorgrado","50","5000","13","13"
"1804","40","mayorgrado","50","5000","15","15"
"1803","40","mayorgrado","50","5000","15","15"
"1806","40","mayorgrado","50","5000","11","11"
"1805","40","mayorgrado","50","5000","13","13"
"1800","30","random","50","10000","15","15"
"1807","40","mayorgrado","50","5000","14","14"
"1799","30","random","50","10000","17","17"
"1808","40","mayorgrado","50","5000","13","13"
"1809","40","mayorgrado","50","5000","10","10"
"1811","40","mayorgrado","50","5000","13","13"
"1810","40","mayorgrado","50","5000","14","14"
"1812","40","mayorgrado","50","5000","13","13"
"1813","40","mayorgrado","50","5000","13","13"
"1814","40","mayorgrado","50","5000","13","13"
"1815","40","mayorgrado","50","5000","13","13"
"1816","40","mayorgrado","50","5000","12","12"
"1817","40","mayorgrado","50","5000","12","12"
"1819","40","mayorgrado","50","5000","12","12"
"1820","40","mayorgrado","50","5000","12","12"
"1818","40","mayorgrado","50","5000","18","18"
"1824","40","mayorgrado","50","5000","11","11"
"1823","40","mayorgrado","50","5000","12","12"
"1822","40","mayorgrado","50","5000","14","14"
"1821","40","mayorgrado","50","5000","16","16"
"1825","40","mayorgrado","50","5000","12","12"
"1826","40","mayorgrado","50","5000","12","12"
"1827","40","mayorgrado","50","5000","15","15"
"1828","40","mayorgrado","50","5000","15","15"
"1831","40","mayorgrado","50","5000","12","12"
"1830","40","mayorgrado","50","5000","12","12"
"1832","40","mayorgrado","50","5000","14","14"
"1829","40","mayorgrado","50","5000","18","18"
"1833","40","mayorgrado","50","5000","15","15"
"1834","40","mayorgrado","50","5000","14","14"
"1836","40","mayorgrado","50","5000","11","11"
"1835","40","mayorgrado","50","5000","12","12"
"1837","40","mayorgrado","50","5000","12","12"
"1838","40","mayorgrado","50","5000","14","14"
"1839","40","mayorgrado","50","5000","12","12"
"1840","40","mayorgrado","50","5000","12","12"
"1841","40","mayorgrado","50","5000","14","14"
"1843","40","mayorgrado","50","5000","11","11"
"1842","40","mayorgrado","50","5000","14","14"
"1845","40","mayorgrado","50","5000","12","12"
"1844","40","mayorgrado","50","5000","12","12"
"1846","40","mayorgrado","50","5000","13","13"
"1848","40","mayorgrado","50","5000","12","12"
"1847","40","mayorgrado","50","5000","14","14"
"1849","40","mayorgrado","50","5000","15","15"
"1851","40","mayorgrado","50","6000","13","13"
"1852","40","mayorgrado","50","6000","12","12"
"1850","40","mayorgrado","50","5000","19","19"
"1854","40","mayorgrado","50","6000","13","13"
"1853","40","mayorgrado","50","6000","18","18"
"1855","40","mayorgrado","50","6000","12","12"
"1856","40","mayorgrado","50","6000","12","12"
"1857","40","mayorgrado","50","6000","12","12"
"1858","40","mayorgrado","50","6000","13","13"
"1859","40","mayorgrado","50","6000","12","12"
"1860","40","mayorgrado","50","6000","15","15"
"1861","40","mayorgrado","50","6000","13","13"
"1862","40","mayorgrado","50","6000","12","12"
"1864","40","mayorgrado","50","6000","10","10"
"1863","40","mayorgrado","50","6000","12","12"
"1865","40","mayorgrado","50","6000","15","15"
"1866","40","mayorgrado","50","6000","12","12"
"1867","40","mayorgrado","50","6000","12","12"
"1869","40","mayorgrado","50","6000","12","12"
"1870","40","mayorgrado","50","6000","13","13"
"1868","40","mayorgrado","50","6000","14","14"
"1871","40","mayorgrado","50","6000","13","13"
"1872","40","mayorgrado","50","6000","13","13"
"1873","40","mayorgrado","50","6000","11","11"
"1874","40","mayorgrado","50","6000","12","12"
"1875","40","mayorgrado","50","6000","13","13"
"1878","40","mayorgrado","50","6000","12","12"
"1877","40","mayorgrado","50","6000","12","12"
"1879","40","mayorgrado","50","6000","12","12"
"1876","40","mayorgrado","50","6000","18","18"
"1881","40","mayorgrado","50","6000","12","12"
"1880","40","mayorgrado","50","6000","14","14"
"1882","40","mayorgrado","50","6000","14","14"
"1883","40","mayorgrado","50","6000","14","14"
"1889","40","mayorgrado","50","6000","10","10"
"1884","40","mayorgrado","50","6000","14","14"
"1887","40","mayorgrado","50","6000","11","11"
"1886","40","mayorgrado","50","6000","12","12"
"1885","40","mayorgrado","50","6000","13","13"
"1888","40","mayorgrado","50","6000","13","13"
"1890","40","mayorgrado","50","6000","12","12"
"1891","40","mayorgrado","50","6000","12","12"
"1892","40","mayorgrado","50","6000","12","12"
"1895","40","mayorgrado","50","6000","11","11"
"1893","40","mayorgrado","50","6000","12","12"
"1896","40","mayorgrado","50","6000","11","11"
"1897","40","mayorgrado","50","6000","12","12"
"1898","40","mayorgrado","50","6000","12","12"
"1899","40","mayorgrado","50","6000","11","11"
"1894","40","mayorgrado","50","6000","20","20"
"1900","40","mayorgrado","50","6000","12","12"
"1903","40","mayorgrado","50","7000","13","13"
"1901","40","mayorgrado","50","7000","14","14"
"1904","40","mayorgrado","50","7000","11","11"
"1905","40","mayorgrado","50","7000","12","12"
"1902","40","mayorgrado","50","7000","14","14"
"1906","40","mayorgrado","50","7000","13","13"
"1907","40","mayorgrado","50","7000","13","13"
"1908","40","mayorgrado","50","7000","11","11"
"1909","40","mayorgrado","50","7000","11","11"
"1912","40","mayorgrado","50","7000","12","12"
"1911","40","mayorgrado","50","7000","13","13"
"1910","40","mayorgrado","50","7000","14","14"
"1913","40","mayorgrado","50","7000","13","13"
"1914","40","mayorgrado","50","7000","12","12"
"1915","40","mayorgrado","50","7000","14","14"
"1916","40","mayorgrado","50","7000","13","13"
"1918","40","mayorgrado","50","7000","11","11"
"1917","40","mayorgrado","50","7000","13","13"
"1919","40","mayorgrado","50","7000","12","12"
"1920","40","mayorgrado","50","7000","12","12"
"1921","40","mayorgrado","50","7000","13","13"
"1922","40","mayorgrado","50","7000","13","13"
"1923","40","mayorgrado","50","7000","15","15"
"1924","40","mayorgrado","50","7000","14","14"
"1925","40","mayorgrado","50","7000","11","11"
"1926","40","mayorgrado","50","7000","12","12"
"1927","40","mayorgrado","50","7000","12","12"
"1929","40","mayorgrado","50","7000","13","13"
"1928","40","mayorgrado","50","7000","13","13"
"1930","40","mayorgrado","50","7000","15","15"
"1931","40","mayorgrado","50","7000","12","12"
"1935","40","mayorgrado","50","7000","11","11"
"1932","40","mayorgrado","50","7000","14","14"
"1934","40","mayorgrado","50","7000","10","10"
"1933","40","mayorgrado","50","7000","14","14"
"1936","40","mayorgrado","50","7000","12","12"
"1937","40","mayorgrado","50","7000","12","12"
"1938","40","mayorgrado","50","7000","12","12"
"1939","40","mayorgrado","50","7000","14","14"
"1941","40","mayorgrado","50","7000","11","11"
"1942","40","mayorgrado","50","7000","13","13"
"1943","40","mayorgrado","50","7000","12","12"
"1940","40","mayorgrado","50","7000","14","14"
"1944","40","mayorgrado","50","7000","14","14"
"1945","40","mayorgrado","50","7000","12","12"
"1946","40","mayorgrado","50","7000","11","11"
"1948","40","mayorgrado","50","7000","13","13"
"1949","40","mayorgrado","50","7000","13","13"
"1950","40","mayorgrado","50","7000","13","13"
"1951","40","mayorgrado","50","8000","11","11"
"1947","40","mayorgrado","50","7000","23","23"
"1953","40","mayorgrado","50","8000","13","13"
"1954","40","mayorgrado","50","8000","12","12"
"1952","40","mayorgrado","50","8000","19","19"
"1955","40","mayorgrado","50","8000","13","13"
"1957","40","mayorgrado","50","8000","14","14"
"1958","40","mayorgrado","50","8000","13","13"
"1956","40","mayorgrado","50","8000","16","16"
"1959","40","mayorgrado","50","8000","14","14"
"1960","40","mayorgrado","50","8000","14","14"
"1962","40","mayorgrado","50","8000","14","14"
"1961","40","mayorgrado","50","8000","15","15"
"1963","40","mayorgrado","50","8000","16","16"
"1964","40","mayorgrado","50","8000","13","13"
"1965","40","mayorgrado","50","8000","13","13"
"1966","40","mayorgrado","50","8000","13","13"
"1967","40","mayorgrado","50","8000","14","14"
"1968","40","mayorgrado","50","8000","15","15"
"1970","40","mayorgrado","50","8000","11","11"
"1969","40","mayorgrado","50","8000","21","21"
"1973","40","mayorgrado","50","8000","13","13"
"1972","40","mayorgrado","50","8000","15","15"
"1971","40","mayorgrado","50","8000","17","17"
"1976","40","mayorgrado","50","8000","12","12"
"1974","40","mayorgrado","50","8000","14","14"
"1975","40","mayorgrado","50","8000","15","15"
"1977","40","mayorgrado","50","8000","15","15"
"1979","40","mayorgrado","50","8000","12","12"
"1978","40","mayorgrado","50","8000","13","13"
"1980","40","mayorgrado","50","8000","12","12"
"1981","40","mayorgrado","50","8000","14","14"
"1982","40","mayorgrado","50","8000","13","13"
"1983","40","mayorgrado","50","8000","12","12"
"1984","40","mayorgrado","50","8000","12","12"
"1985","40","mayorgrado","50","8000","11","11"
"1986","40","mayorgrado","50","8000","12","12"
"1988","40","mayorgrado","50","8000","12","12"
"1987","40","mayorgrado","50","8000","14","14"
"1989","40","mayorgrado","50","8000","14","14"
"1990","40","mayorgrado","50","8000","12","12"
"1992","40","mayorgrado","50","8000","13","13"
"1993","40","mayorgrado","50","8000","14","14"
"1991","40","mayorgrado","50","8000","17","17"
"1994","40","mayorgrado","50","8000","11","11"
"1995","40","mayorgrado","50","8000","13","13"
"1996","40","mayorgrado","50","8000","13","13"
"1997","40","mayorgrado","50","8000","13","13"
"1999","40","mayorgrado","50","8000","13","13"
"1998","40","mayorgrado","50","8000","18","18"
"2000","40","mayorgrado","50","8000","16","16"
"2001","40","mayorgrado","50","9000","12","12"
"2002","40","mayorgrado","50","9000","13","13"
"2003","40","mayorgrado","50","9000","14","14"
"2004","40","mayorgrado","50","9000","15","15"
"2005","40","mayorgrado","50","9000","12","12"
"2006","40","mayorgrado","50","9000","16","16"
"2008","40","mayorgrado","50","9000","14","14"
"2007","40","mayorgrado","50","9000","17","17"
