"BehaviorSpace results (NetLogo 6.2.1)"
"Vacunación-CompGigante.nlogo"
"Vacunación-ComGigante"
"05/08/2022 23:38:55:795 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-26","26","-16","16"
"[run number]","porc-iniciales","tipo-iniciales","num-nodos","[step]","tamaño-gigante"
"386","10","between","300","4","51"
"382","10","between","300","8","15"
"384","10","between","300","23","6"
"389","10","between","300","0","300"
"386","10","between","300","5","30"
"387","10","between","300","4","37"
"382","10","between","300","9","14"
"386","10","between","300","6","25"
"382","10","between","300","10","11"
"384","10","between","300","24","5"
"388","10","between","300","2","75"
"387","10","between","300","5","36"
"386","10","between","300","7","13"
"382","10","between","300","11","10"
"386","10","between","300","8","13"
"382","10","between","300","12","10"
"384","10","between","300","25","5"
"387","10","between","300","6","31"
"386","10","between","300","9","11"
"382","10","between","300","13","9"
"388","10","between","300","3","33"
"384","10","between","300","26","5"
"386","10","between","300","10","10"
"382","10","between","300","14","8"
"386","10","between","300","11","10"
"387","10","between","300","7","24"
"384","10","between","300","27","5"
"382","10","between","300","15","8"
"383","10","between","300","5","16"
"388","10","between","300","4","32"
"386","10","between","300","12","9"
"385","10","between","300","7","19"
"384","10","between","300","28","4"
"382","10","between","300","16","8"
"387","10","between","300","8","18"
"384","10","between","300","29","4"
"388","10","between","300","5","27"
"387","10","between","300","9","17"
"383","10","between","300","6","15"
"385","10","between","300","8","16"
"390","10","between","300","0","300"
"387","10","between","300","10","12"
"388","10","between","300","6","19"
"383","10","between","300","7","14"
"385","10","between","300","9","15"
"387","10","between","300","11","12"
"383","10","between","300","8","14"
"385","10","between","300","10","14"
"387","10","between","300","12","11"
"388","10","between","300","7","16"
"383","10","between","300","9","14"
"387","10","between","300","13","10"
"385","10","between","300","11","13"
"382","10","between","300","17","7"
"387","10","between","300","14","9"
"388","10","between","300","8","12"
"383","10","between","300","10","11"
"382","10","between","300","18","7"
"387","10","between","300","15","9"
"385","10","between","300","12","11"
"389","10","between","300","1","140"
"387","10","between","300","16","9"
"388","10","between","300","9","11"
"383","10","between","300","11","11"
"382","10","between","300","19","7"
"385","10","between","300","13","11"
"387","10","between","300","17","9"
"388","10","between","300","10","11"
"387","10","between","300","18","8"
"383","10","between","300","12","11"
"385","10","between","300","14","10"
"386","10","between","300","13","9"
"387","10","between","300","19","7"
"382","10","between","300","20","7"
"389","10","between","300","2","46"
"383","10","between","300","13","9"
"382","10","between","300","21","6"
"386","10","between","300","14","8"
"388","10","between","300","11","11"
"385","10","between","300","15","10"
"389","10","between","300","3","41"
"386","10","between","300","15","7"
"388","10","between","300","12","11"
"389","10","between","300","4","33"
"383","10","between","300","14","9"
"382","10","between","300","22","5"
"386","10","between","300","16","7"
"389","10","between","300","5","23"
"388","10","between","300","13","10"
"382","10","between","300","23","5"
"386","10","between","300","17","7"
"387","10","between","300","20","7"
"390","10","between","300","1","148"
"382","10","between","300","24","5"
"386","10","between","300","18","6"
"388","10","between","300","14","9"
"387","10","between","300","21","7"
"382","10","between","300","25","5"
"386","10","between","300","19","6"
"387","10","between","300","22","7"
"388","10","between","300","15","9"
"382","10","between","300","26","5"
"386","10","between","300","20","5"
"387","10","between","300","23","7"
"389","10","between","300","6","23"
"382","10","between","300","27","5"
"386","10","between","300","21","5"
"388","10","between","300","16","8"
"387","10","between","300","24","7"
"386","10","between","300","22","5"
"383","10","between","300","15","7"
"389","10","between","300","7","17"
"387","10","between","300","25","7"
"388","10","between","300","17","7"
"385","10","between","300","16","10"
"382","10","between","300","28","4"
"386","10","between","300","23","5"
"390","10","between","300","2","71"
"387","10","between","300","26","6"
"389","10","between","300","8","16"
"388","10","between","300","18","7"
"383","10","between","300","16","6"
"385","10","between","300","17","8"
"387","10","between","300","27","5"
"386","10","between","300","24","5"
"389","10","between","300","9","16"
"388","10","between","300","19","7"
"390","10","between","300","3","29"
"383","10","between","300","17","6"
"387","10","between","300","28","5"
"382","10","between","300","29","4"
"385","10","between","300","18","8"
"389","10","between","300","10","16"
"387","10","between","300","29","5"
"388","10","between","300","20","6"
"391","10","close","100","0","100"
"383","10","between","300","18","6"
"390","10","between","300","4","26"
"392","10","close","100","0","100"
"385","10","between","300","19","7"
"389","10","between","300","11","15"
"388","10","between","300","21","6"
"386","10","between","300","25","5"
"383","10","between","300","19","6"
"385","10","between","300","20","7"
"390","10","between","300","5","26"
"386","10","between","300","26","5"
"389","10","between","300","12","11"
"383","10","between","300","20","5"
"388","10","between","300","22","6"
"391","10","close","100","1","30"
"386","10","between","300","27","4"
"385","10","between","300","21","7"
"392","10","close","100","1","29"
"383","10","between","300","21","5"
"389","10","between","300","13","11"
"390","10","between","300","6","18"
"386","10","between","300","28","4"
"388","10","between","300","23","5"
"391","10","close","100","2","30"
"385","10","between","300","22","6"
"389","10","between","300","14","11"
"392","10","close","100","2","29"
"390","10","between","300","7","15"
"386","10","between","300","29","4"
"388","10","between","300","24","5"
"391","10","close","100","3","30"
"383","10","between","300","22","5"
"389","10","between","300","15","8"
"390","10","between","300","8","15"
"393","10","close","100","0","100"
"388","10","between","300","25","5"
"391","10","close","100","4","30"
"385","10","between","300","23","6"
"389","10","between","300","16","8"
"383","10","between","300","23","5"
"390","10","between","300","9","14"
"391","10","close","100","5","30"
"388","10","between","300","26","5"
"385","10","between","300","24","6"
"383","10","between","300","24","5"
"391","10","close","100","6","30"
"388","10","between","300","27","5"
"393","10","close","100","1","16"
"385","10","between","300","25","6"
"383","10","between","300","25","5"
"391","10","close","100","7","30"
"393","10","close","100","2","16"
"392","10","close","100","3","29"
"388","10","between","300","28","5"
"392","10","close","100","4","29"
"383","10","between","300","26","4"
"391","10","close","100","8","30"
"385","10","between","300","26","5"
"393","10","close","100","3","16"
"388","10","between","300","29","5"
"392","10","close","100","5","29"
"394","10","close","100","0","100"
"391","10","close","100","9","30"
"393","10","close","100","4","16"
"389","10","between","300","17","7"
"390","10","between","300","10","14"
"392","10","close","100","6","29"
"395","10","close","100","0","100"
"393","10","close","100","5","16"
"389","10","between","300","18","7"
"392","10","close","100","7","29"
"393","10","close","100","6","16"
"390","10","between","300","11","13"
"393","10","close","100","7","16"
"389","10","between","300","19","6"
"392","10","close","100","8","29"
"393","10","close","100","8","16"
"392","10","close","100","9","29"
"389","10","between","300","20","6"
"390","10","between","300","12","13"
"393","10","close","100","9","16"
"396","10","close","100","0","100"
"394","10","close","100","1","16"
"385","10","between","300","27","5"
"389","10","between","300","21","6"
"390","10","between","300","13","13"
"394","10","close","100","2","16"
"389","10","between","300","22","5"
"383","10","between","300","27","4"
"395","10","close","100","1","38"
"385","10","between","300","28","5"
"394","10","close","100","3","16"
"396","10","close","100","1","38"
"390","10","between","300","14","9"
"383","10","between","300","28","4"
"389","10","between","300","23","5"
"394","10","close","100","4","16"
"395","10","close","100","2","38"
"396","10","close","100","2","38"
"394","10","close","100","5","16"
"390","10","between","300","15","9"
"385","10","between","300","29","5"
"396","10","close","100","3","38"
"389","10","between","300","24","5"
"395","10","close","100","3","38"
"383","10","between","300","29","4"
"398","10","close","100","0","100"
"397","10","close","100","0","100"
"396","10","close","100","4","38"
"394","10","close","100","6","16"
"390","10","between","300","16","7"
"389","10","between","300","25","4"
"396","10","close","100","5","38"
"394","10","close","100","7","16"
"389","10","between","300","26","4"
"390","10","between","300","17","7"
"394","10","close","100","8","16"
"396","10","close","100","6","38"
"394","10","close","100","9","16"
"395","10","close","100","4","38"
"389","10","between","300","27","4"
"390","10","between","300","18","6"
"398","10","close","100","1","22"
"400","10","close","100","0","100"
"396","10","close","100","7","38"
"397","10","close","100","1","22"
"399","10","close","100","0","100"
"389","10","between","300","28","4"
"390","10","between","300","19","6"
"389","10","between","300","29","4"
"397","10","close","100","2","22"
"395","10","close","100","5","38"
"398","10","close","100","2","22"
"401","10","close","200","0","200"
"390","10","between","300","20","6"
"397","10","close","100","3","22"
"400","10","close","100","1","18"
"390","10","between","300","21","6"
"396","10","close","100","8","38"
"400","10","close","100","2","18"
"395","10","close","100","6","38"
"396","10","close","100","9","38"
"399","10","close","100","1","48"
"398","10","close","100","3","22"
"397","10","close","100","4","22"
"390","10","between","300","22","6"
"400","10","close","100","3","18"
"402","10","close","200","0","200"
"400","10","close","100","4","18"
"395","10","close","100","7","38"
"390","10","between","300","23","6"
"398","10","close","100","4","22"
"397","10","close","100","5","22"
"400","10","close","100","5","18"
"399","10","close","100","2","48"
"397","10","close","100","6","22"
"390","10","between","300","24","6"
"395","10","close","100","8","38"
"400","10","close","100","6","18"
"398","10","close","100","5","22"
"397","10","close","100","7","22"
"400","10","close","100","7","18"
"399","10","close","100","3","48"
"390","10","between","300","25","5"
"400","10","close","100","8","18"
"397","10","close","100","8","22"
"398","10","close","100","6","22"
"395","10","close","100","9","38"
"390","10","between","300","26","5"
"400","10","close","100","9","18"
"399","10","close","100","4","48"
"398","10","close","100","7","22"
"403","10","close","200","0","200"
"397","10","close","100","9","22"
"390","10","between","300","27","5"
"404","10","close","200","0","200"
"398","10","close","100","8","22"
"399","10","close","100","5","48"
"390","10","between","300","28","5"
"405","10","close","200","0","200"
"398","10","close","100","9","22"
"399","10","close","100","6","48"
"390","10","between","300","29","5"
"401","10","close","200","1","99"
"407","10","close","200","0","200"
"402","10","close","200","1","82"
"406","10","close","200","0","200"
"399","10","close","100","7","48"
"399","10","close","100","8","48"
"399","10","close","100","9","48"
"401","10","close","200","2","99"
"408","10","close","200","0","200"
"403","10","close","200","1","70"
"402","10","close","200","2","82"
"406","10","close","200","1","55"
"402","10","close","200","3","82"
"404","10","close","200","1","83"
"401","10","close","200","3","99"
"405","10","close","200","1","83"
"402","10","close","200","4","82"
"405","10","close","200","2","83"
"407","10","close","200","1","36"
"406","10","close","200","2","55"
"404","10","close","200","2","83"
"401","10","close","200","4","99"
"403","10","close","200","2","70"
"408","10","close","200","1","32"
"407","10","close","200","2","36"
"402","10","close","200","5","82"
"405","10","close","200","3","83"
"408","10","close","200","2","32"
"407","10","close","200","3","36"
"406","10","close","200","3","55"
"403","10","close","200","3","70"
"401","10","close","200","5","99"
"407","10","close","200","4","36"
"408","10","close","200","3","32"
"405","10","close","200","4","83"
"404","10","close","200","3","83"
"402","10","close","200","6","82"
"406","10","close","200","4","55"
"408","10","close","200","4","32"
"403","10","close","200","4","70"
"405","10","close","200","5","83"
"407","10","close","200","5","36"
"402","10","close","200","7","82"
"408","10","close","200","5","32"
"401","10","close","200","6","99"
"406","10","close","200","5","55"
"404","10","close","200","4","83"
"403","10","close","200","5","70"
"407","10","close","200","6","36"
"408","10","close","200","6","32"
"405","10","close","200","6","83"
"406","10","close","200","6","55"
"402","10","close","200","8","82"
"407","10","close","200","7","36"
"408","10","close","200","7","32"
"401","10","close","200","7","99"
"404","10","close","200","5","83"
"405","10","close","200","7","83"
"407","10","close","200","8","36"
"406","10","close","200","7","55"
"402","10","close","200","9","82"
"408","10","close","200","8","32"
"403","10","close","200","6","70"
"407","10","close","200","9","36"
"405","10","close","200","8","83"
"408","10","close","200","9","32"
"406","10","close","200","8","55"
"401","10","close","200","8","99"
"407","10","close","200","10","36"
"404","10","close","200","6","83"
"402","10","close","200","10","82"
"408","10","close","200","10","32"
"403","10","close","200","7","70"
"406","10","close","200","9","55"
"405","10","close","200","9","83"
"407","10","close","200","11","36"
"402","10","close","200","11","82"
"408","10","close","200","11","32"
"401","10","close","200","9","99"
"403","10","close","200","8","70"
"404","10","close","200","7","83"
"407","10","close","200","12","36"
"405","10","close","200","10","83"
"406","10","close","200","10","55"
"408","10","close","200","12","32"
"407","10","close","200","13","36"
"402","10","close","200","12","82"
"401","10","close","200","10","99"
"407","10","close","200","14","36"
"408","10","close","200","13","32"
"405","10","close","200","11","83"
"406","10","close","200","11","55"
"404","10","close","200","8","83"
"402","10","close","200","13","82"
"403","10","close","200","9","70"
"407","10","close","200","15","36"
"408","10","close","200","14","32"
"405","10","close","200","12","83"
"407","10","close","200","16","36"
"403","10","close","200","10","70"
"402","10","close","200","14","82"
"401","10","close","200","11","99"
"408","10","close","200","15","32"
"406","10","close","200","12","55"
"407","10","close","200","17","36"
"405","10","close","200","13","83"
"404","10","close","200","9","83"
"403","10","close","200","11","70"
"408","10","close","200","16","32"
"407","10","close","200","18","36"
"406","10","close","200","13","55"
"402","10","close","200","15","82"
"408","10","close","200","17","32"
"401","10","close","200","12","99"
"407","10","close","200","19","36"
"405","10","close","200","14","83"
"409","10","close","200","0","200"
"403","10","close","200","12","70"
"404","10","close","200","10","83"
"406","10","close","200","14","55"
"408","10","close","200","18","32"
"402","10","close","200","16","82"
"405","10","close","200","15","83"
"408","10","close","200","19","32"
"403","10","close","200","13","70"
"410","10","close","200","0","200"
"401","10","close","200","13","99"
"402","10","close","200","17","82"
"406","10","close","200","15","55"
"404","10","close","200","11","83"
"405","10","close","200","16","83"
"402","10","close","200","18","82"
"406","10","close","200","16","55"
"403","10","close","200","14","70"
"404","10","close","200","12","83"
"402","10","close","200","19","82"
"405","10","close","200","17","33"
"403","10","close","200","15","70"
"409","10","close","200","1","99"
"411","10","close","300","0","300"
"406","10","close","200","17","55"
"405","10","close","200","18","33"
"401","10","close","200","14","99"
"404","10","close","200","13","83"
"405","10","close","200","19","33"
"410","10","close","200","1","94"
"406","10","close","200","18","55"
"403","10","close","200","16","70"
"412","10","close","300","0","300"
"409","10","close","200","2","99"
"401","10","close","200","15","99"
"406","10","close","200","19","55"
"404","10","close","200","14","83"
"413","10","close","300","0","300"
"410","10","close","200","2","94"
"403","10","close","200","17","70"
"404","10","close","200","15","83"
"401","10","close","200","16","99"
"409","10","close","200","3","99"
"410","10","close","200","3","94"
"403","10","close","200","18","42"
"404","10","close","200","16","83"
"403","10","close","200","19","42"
"401","10","close","200","17","99"
"414","10","close","300","0","300"
"409","10","close","200","4","99"
"410","10","close","200","4","94"
"404","10","close","200","17","83"
"401","10","close","200","18","99"
"404","10","close","200","18","83"
"410","10","close","200","5","94"
"409","10","close","200","5","99"
"404","10","close","200","19","83"
"401","10","close","200","19","99"
"415","10","close","300","0","300"
"416","10","close","300","0","300"
"410","10","close","200","6","94"
"409","10","close","200","6","99"
"411","10","close","300","1","113"
"412","10","close","300","1","85"
"410","10","close","200","7","94"
"409","10","close","200","7","99"
"413","10","close","300","1","70"
"410","10","close","200","8","94"
"412","10","close","300","2","85"
"411","10","close","300","2","113"
"409","10","close","200","8","99"
"410","10","close","200","9","94"
"413","10","close","300","2","70"
"412","10","close","300","3","85"
"409","10","close","200","9","99"
"410","10","close","200","10","94"
"414","10","close","300","1","132"
"413","10","close","300","3","70"
"411","10","close","300","3","113"
"410","10","close","200","11","94"
"409","10","close","200","10","99"
"412","10","close","300","4","85"
"413","10","close","300","4","70"
"415","10","close","300","1","134"
"410","10","close","200","12","94"
"414","10","close","300","2","132"
"409","10","close","200","11","99"
"416","10","close","300","1","100"
"411","10","close","300","4","113"
"410","10","close","200","13","94"
"413","10","close","300","5","70"
"409","10","close","200","12","99"
"412","10","close","300","5","85"
"410","10","close","200","14","94"
"414","10","close","300","3","132"
"409","10","close","200","13","99"
"411","10","close","300","5","113"
"410","10","close","200","15","94"
"413","10","close","300","6","70"
"416","10","close","300","2","100"
"415","10","close","300","2","134"
"409","10","close","200","14","99"
"412","10","close","300","6","85"
"410","10","close","200","16","94"
"414","10","close","300","4","132"
"409","10","close","200","15","99"
"413","10","close","300","7","70"
"410","10","close","200","17","94"
"411","10","close","300","6","113"
"412","10","close","300","7","85"
"416","10","close","300","3","100"
"409","10","close","200","16","99"
"410","10","close","200","18","94"
"413","10","close","300","8","70"
"415","10","close","300","3","134"
"409","10","close","200","17","99"
"414","10","close","300","5","132"
"410","10","close","200","19","94"
"417","10","close","300","0","300"
"412","10","close","300","8","85"
"411","10","close","300","7","113"
"413","10","close","300","9","70"
"409","10","close","200","18","99"
"416","10","close","300","4","100"
"409","10","close","200","19","99"
"414","10","close","300","6","132"
"418","10","close","300","0","300"
"413","10","close","300","10","70"
"412","10","close","300","9","85"
"411","10","close","300","8","113"
"415","10","close","300","4","134"
"413","10","close","300","11","70"
"416","10","close","300","5","100"
"414","10","close","300","7","132"
"412","10","close","300","10","85"
"413","10","close","300","12","70"
"411","10","close","300","9","113"
"414","10","close","300","8","132"
"412","10","close","300","11","85"
"415","10","close","300","5","134"
"416","10","close","300","6","100"
"413","10","close","300","13","70"
"417","10","close","300","1","110"
"411","10","close","300","10","113"
"412","10","close","300","12","85"
"413","10","close","300","14","70"
"414","10","close","300","9","132"
"416","10","close","300","7","100"
"418","10","close","300","1","98"
"417","10","close","300","2","110"
"415","10","close","300","6","134"
"413","10","close","300","15","70"
"411","10","close","300","11","113"
"412","10","close","300","13","85"
"418","10","close","300","2","98"
"414","10","close","300","10","132"
"416","10","close","300","8","100"
"413","10","close","300","16","70"
"417","10","close","300","3","110"
"412","10","close","300","14","85"
"411","10","close","300","12","113"
"415","10","close","300","7","134"
"418","10","close","300","3","98"
"413","10","close","300","17","70"
"414","10","close","300","11","132"
"416","10","close","300","9","100"
"412","10","close","300","15","85"
"413","10","close","300","18","70"
"417","10","close","300","4","110"
"411","10","close","300","13","113"
"418","10","close","300","4","98"
"414","10","close","300","12","132"
"415","10","close","300","8","134"
"413","10","close","300","19","70"
"412","10","close","300","16","85"
"417","10","close","300","5","110"
"416","10","close","300","10","100"
"411","10","close","300","14","72"
"413","10","close","300","20","70"
"414","10","close","300","13","132"
"418","10","close","300","5","98"
"412","10","close","300","17","85"
"411","10","close","300","15","72"
"413","10","close","300","21","70"
"415","10","close","300","9","134"
"417","10","close","300","6","110"
"416","10","close","300","11","100"
"412","10","close","300","18","85"
"414","10","close","300","14","132"
"418","10","close","300","6","98"
"413","10","close","300","22","70"
"411","10","close","300","16","72"
"417","10","close","300","7","110"
"412","10","close","300","19","85"
"416","10","close","300","12","100"
"413","10","close","300","23","70"
"414","10","close","300","15","132"
"418","10","close","300","7","98"
"411","10","close","300","17","72"
"415","10","close","300","10","134"
"412","10","close","300","20","85"
"413","10","close","300","24","70"
"417","10","close","300","8","110"
"411","10","close","300","18","72"
"416","10","close","300","13","100"
"418","10","close","300","8","98"
"414","10","close","300","16","132"
"413","10","close","300","25","70"
"412","10","close","300","21","85"
"411","10","close","300","19","72"
"415","10","close","300","11","134"
"417","10","close","300","9","110"
"413","10","close","300","26","70"
"418","10","close","300","9","98"
"414","10","close","300","17","132"
"412","10","close","300","22","85"
"416","10","close","300","14","100"
"413","10","close","300","27","70"
"411","10","close","300","20","72"
"417","10","close","300","10","110"
"418","10","close","300","10","98"
"412","10","close","300","23","85"
"414","10","close","300","18","132"
"413","10","close","300","28","70"
"415","10","close","300","12","134"
"411","10","close","300","21","72"
"416","10","close","300","15","100"
"413","10","close","300","29","70"
"417","10","close","300","11","110"
"418","10","close","300","11","98"
"412","10","close","300","24","85"
"419","10","close","300","0","300"
"411","10","close","300","22","72"
"414","10","close","300","19","132"
"416","10","close","300","16","100"
"412","10","close","300","25","85"
"415","10","close","300","13","134"
"411","10","close","300","23","72"
"418","10","close","300","12","98"
"417","10","close","300","12","110"
"414","10","close","300","20","132"
"412","10","close","300","26","85"
"411","10","close","300","24","72"
"416","10","close","300","17","100"
"418","10","close","300","13","98"
"414","10","close","300","21","132"
"417","10","close","300","13","110"
"412","10","close","300","27","85"
"415","10","close","300","14","134"
"411","10","close","300","25","72"
"418","10","close","300","14","98"
"416","10","close","300","18","100"
"412","10","close","300","28","85"
"417","10","close","300","14","110"
"414","10","close","300","22","132"
"411","10","close","300","26","72"
"419","10","close","300","1","53"
"415","10","close","300","15","134"
"418","10","close","300","15","98"
"412","10","close","300","29","85"
"417","10","close","300","15","110"
"420","10","close","300","0","300"
"419","10","close","300","2","53"
"411","10","close","300","27","72"
"416","10","close","300","19","100"
"414","10","close","300","23","132"
"419","10","close","300","3","53"
"418","10","close","300","16","98"
"415","10","close","300","16","134"
"411","10","close","300","28","72"
"417","10","close","300","16","110"
"414","10","close","300","24","132"
"416","10","close","300","20","90"
"419","10","close","300","4","53"
"418","10","close","300","17","98"
"411","10","close","300","29","72"
"421","10","eigen","100","0","100"
"415","10","close","300","17","134"
"421","10","eigen","100","1","27"
"419","10","close","300","5","53"
"414","10","close","300","25","132"
"421","10","eigen","100","2","27"
"417","10","close","300","17","110"
"416","10","close","300","21","90"
"421","10","eigen","100","3","27"
"418","10","close","300","18","98"
"421","10","eigen","100","4","27"
"419","10","close","300","6","53"
"421","10","eigen","100","5","27"
"420","10","close","300","1","121"
"415","10","close","300","18","134"
"416","10","close","300","22","90"
"421","10","eigen","100","6","27"
"417","10","close","300","18","110"
"414","10","close","300","26","132"
"421","10","eigen","100","7","27"
"418","10","close","300","19","98"
"421","10","eigen","100","8","27"
"419","10","close","300","7","53"
"421","10","eigen","100","9","27"
"416","10","close","300","23","90"
"422","10","eigen","100","0","100"
"420","10","close","300","2","121"
"422","10","eigen","100","1","32"
"415","10","close","300","19","134"
"414","10","close","300","27","132"
"417","10","close","300","19","110"
"419","10","close","300","8","53"
"422","10","eigen","100","2","32"
"418","10","close","300","20","98"
"416","10","close","300","24","90"
"422","10","eigen","100","3","32"
"420","10","close","300","3","121"
"422","10","eigen","100","4","32"
"419","10","close","300","9","53"
"415","10","close","300","20","134"
"414","10","close","300","28","132"
"422","10","eigen","100","5","32"
"418","10","close","300","21","98"
"417","10","close","300","20","110"
"422","10","eigen","100","6","32"
"416","10","close","300","25","90"
"419","10","close","300","10","53"
"422","10","eigen","100","7","32"
"422","10","eigen","100","8","13"
"420","10","close","300","4","121"
"415","10","close","300","21","134"
"418","10","close","300","22","98"
"414","10","close","300","29","132"
"416","10","close","300","26","90"
"422","10","eigen","100","9","13"
"423","10","eigen","100","0","100"
"424","10","eigen","100","0","100"
"417","10","close","300","21","110"
"419","10","close","300","11","53"
"424","10","eigen","100","1","41"
"423","10","eigen","100","1","27"
"424","10","eigen","100","2","41"
"423","10","eigen","100","2","27"
"416","10","close","300","27","90"
"420","10","close","300","5","121"
"419","10","close","300","12","53"
"418","10","close","300","23","98"
"424","10","eigen","100","3","41"
"423","10","eigen","100","3","27"
"415","10","close","300","22","134"
"423","10","eigen","100","4","27"
"424","10","eigen","100","4","41"
"417","10","close","300","22","110"
"423","10","eigen","100","5","27"
"424","10","eigen","100","5","41"
"419","10","close","300","13","53"
"416","10","close","300","28","90"
"423","10","eigen","100","6","27"
"418","10","close","300","24","98"
"424","10","eigen","100","6","41"
"420","10","close","300","6","121"
"423","10","eigen","100","7","27"
"424","10","eigen","100","7","41"
"423","10","eigen","100","8","27"
"419","10","close","300","14","53"
"415","10","close","300","23","134"
"424","10","eigen","100","8","41"
"417","10","close","300","23","110"
"423","10","eigen","100","9","27"
"418","10","close","300","25","98"
"416","10","close","300","29","90"
"425","10","eigen","100","0","100"
"426","10","eigen","100","0","100"
"424","10","eigen","100","9","41"
"427","10","eigen","100","0","100"
"425","10","eigen","100","1","30"
"426","10","eigen","100","1","17"
"419","10","close","300","15","53"
"427","10","eigen","100","1","69"
"420","10","close","300","7","121"
"425","10","eigen","100","2","30"
"427","10","eigen","100","2","69"
"426","10","eigen","100","2","17"
"425","10","eigen","100","3","30"
"418","10","close","300","26","98"
"417","10","close","300","24","110"
"415","10","close","300","24","134"
"427","10","eigen","100","3","69"
"426","10","eigen","100","3","17"
"419","10","close","300","16","53"
"425","10","eigen","100","4","30"
"427","10","eigen","100","4","69"
"426","10","eigen","100","4","17"
"425","10","eigen","100","5","17"
"427","10","eigen","100","5","69"
"420","10","close","300","8","121"
"426","10","eigen","100","5","17"
"425","10","eigen","100","6","17"
"427","10","eigen","100","6","69"
"418","10","close","300","27","98"
"419","10","close","300","17","53"
"426","10","eigen","100","6","17"
"415","10","close","300","25","134"
"427","10","eigen","100","7","69"
"425","10","eigen","100","7","17"
"417","10","close","300","25","110"
"426","10","eigen","100","7","17"
"427","10","eigen","100","8","69"
"425","10","eigen","100","8","17"
"426","10","eigen","100","8","17"
"419","10","close","300","18","53"
"427","10","eigen","100","9","69"
"420","10","close","300","9","121"
"428","10","eigen","100","0","100"
"425","10","eigen","100","9","17"
"429","10","eigen","100","0","100"
"426","10","eigen","100","9","9"
"430","10","eigen","100","0","100"
"418","10","close","300","28","98"
"428","10","eigen","100","1","35"
"429","10","eigen","100","1","53"
"415","10","close","300","26","134"
"430","10","eigen","100","1","73"
"417","10","close","300","26","110"
"428","10","eigen","100","2","35"
"419","10","close","300","19","53"
"429","10","eigen","100","2","53"
"430","10","eigen","100","2","73"
"428","10","eigen","100","3","35"
"429","10","eigen","100","3","53"
"420","10","close","300","10","121"
"430","10","eigen","100","3","24"
"418","10","close","300","29","98"
"431","10","eigen","200","0","200"
"428","10","eigen","100","4","35"
"419","10","close","300","20","53"
"429","10","eigen","100","4","53"
"430","10","eigen","100","4","24"
"428","10","eigen","100","5","35"
"417","10","close","300","27","110"
"415","10","close","300","27","134"
"429","10","eigen","100","5","53"
"430","10","eigen","100","5","24"
"428","10","eigen","100","6","35"
"431","10","eigen","200","1","48"
"429","10","eigen","100","6","53"
"430","10","eigen","100","6","24"
"428","10","eigen","100","7","35"
"419","10","close","300","21","53"
"420","10","close","300","11","121"
"430","10","eigen","100","7","24"
"428","10","eigen","100","8","35"
"429","10","eigen","100","7","53"
"431","10","eigen","200","2","48"
"417","10","close","300","28","110"
"428","10","eigen","100","9","16"
"430","10","eigen","100","8","24"
"432","10","eigen","200","0","200"
"415","10","close","300","28","134"
"419","10","close","300","22","53"
"429","10","eigen","100","8","53"
"430","10","eigen","100","9","24"
"431","10","eigen","200","3","48"
"433","10","eigen","200","0","200"
"429","10","eigen","100","9","53"
"434","10","eigen","200","0","200"
"432","10","eigen","200","1","161"
"420","10","close","300","12","121"
"419","10","close","300","23","53"
"417","10","close","300","29","110"
"435","10","eigen","200","0","200"
"433","10","eigen","200","1","104"
"434","10","eigen","200","1","63"
"431","10","eigen","200","4","48"
"432","10","eigen","200","2","161"
"435","10","eigen","200","1","152"
"415","10","close","300","29","134"
"419","10","close","300","24","53"
"436","10","eigen","200","0","200"
"433","10","eigen","200","2","104"
"420","10","close","300","13","121"
"432","10","eigen","200","3","161"
"434","10","eigen","200","2","63"
"431","10","eigen","200","5","48"
"435","10","eigen","200","2","152"
"436","10","eigen","200","1","96"
"433","10","eigen","200","3","104"
"419","10","close","300","25","53"
"431","10","eigen","200","6","48"
"432","10","eigen","200","4","161"
"434","10","eigen","200","3","63"
"435","10","eigen","200","3","107"
"436","10","eigen","200","2","96"
"420","10","close","300","14","121"
"433","10","eigen","200","4","104"
"419","10","close","300","26","53"
"432","10","eigen","200","5","161"
"434","10","eigen","200","4","63"
"431","10","eigen","200","7","48"
"435","10","eigen","200","4","107"
"436","10","eigen","200","3","96"
"433","10","eigen","200","5","104"
"432","10","eigen","200","6","161"
"419","10","close","300","27","53"
"434","10","eigen","200","5","63"
"431","10","eigen","200","8","48"
"435","10","eigen","200","5","107"
"420","10","close","300","15","121"
"436","10","eigen","200","4","96"
"432","10","eigen","200","7","161"
"433","10","eigen","200","6","104"
"419","10","close","300","28","53"
"434","10","eigen","200","6","63"
"435","10","eigen","200","6","107"
"431","10","eigen","200","9","48"
"436","10","eigen","200","5","96"
"433","10","eigen","200","7","104"
"432","10","eigen","200","8","161"
"434","10","eigen","200","7","63"
"435","10","eigen","200","7","107"
"419","10","close","300","29","53"
"420","10","close","300","16","121"
"437","10","eigen","200","0","200"
"431","10","eigen","200","10","48"
"436","10","eigen","200","6","96"
"433","10","eigen","200","8","104"
"432","10","eigen","200","9","161"
"434","10","eigen","200","8","63"
"435","10","eigen","200","8","107"
"437","10","eigen","200","1","118"
"431","10","eigen","200","11","48"
"436","10","eigen","200","7","96"
"433","10","eigen","200","9","104"
"432","10","eigen","200","10","161"
